Statement,Label
"If we increase fuel efficiency standards to 40, 45 miles a gallon, we would have to import zero oil from the Middle East.",FALSE
Says U.S. Senate rival Eric Hovde refused to pay his property taxes until he was taken to court.,FALSE
Ted Cruz was the longest-serving solicitor general in the history of Texas.,FALSE
"Today, home sales are up nearly 50 percent from where they were in the worst of the crisis.",FALSE
Polls on legalizing same-sex marriage are not dramatically changing.,FALSE
"The McCain campaign ""did not elaborate"" on Obama's ties to ACORN.",FALSE
"In the House health care bill, ""Something like 2 percent of the people would [be] eligible even to get the public option.""",FALSE
New Mexico is the second Hollywood because of tax incentives for the film industry.,FALSE
"Anywhere in the world, when someone uses a mobile phone, e-mail, the Internet or GPS, they are enjoying the benefits of the American miracle.",FALSE
"Says that in Texas, Republican nominees get 40 percent of the Latino vote on average.",FALSE
Senator McCain would pay for part of his (health care) plan by making drastic cuts in Medicare $882-billion worth.,FALSE
Says Oregons political tax credit is something every state should have and no other state does.,FALSE
"The United States doesnt have the highest murder rate among developed countries. You look at Russia, you look at Brazil, those are countries that have 3 to 5 times higher murder rates than what we have here in the United States.",FALSE
President Barack Obamas policies have resulted in gas prices being reduced from $3.07 per gallon when he was sworn in in 2009 to $2.30 today.,FALSE
"When (Marcy) Kaptur fought for the Democrats prescription drug benefit for seniors, (Dennis) Kucinich voted no.",FALSE
I released the most extensive financial review of anybody in the history of politics. You dont learn much in a tax return.,FALSE
"The Obama administration willfully leaked the existence of STUXNET (a computer worm used against Iran), allowing our enemies to learn more of our secrets and of our operations.",FALSE
"When Susan Rice spoke about Benghazi on Sunday news shows, she said that al-Qaida might be involved, or other al-Qaida affiliates might be involved, or non-al-Qaida Libyan extremists, which I think demonstrates that there was no effort to play that down.",FALSE
Wisconsins effective unemployment rate is 20 percent.,FALSE
The Milwaukee Police Department has seized nearly as many firearms this year as the much larger New York City Police Department.,FALSE
Congresswoman Ros-Lehtinen has long record of voting against VA backlog fixes.,FALSE
Among his (Obama's) pet projects is a bill ... which would commit the U.S. to spending 0.7 percent of gross national product on foreign aid.,FALSE
"Says that under President Obama, theres been a substantial increase in federal government jobs.",FALSE
We have the second highest corporate tax rate among our trading partners.,FALSE
"Says $1,100 of the tuition paid by every Oregon university student annually goes just to pay the costs of PERS.",FALSE
"More than 32,000 Americans lose their lives to gun violence each year.",FALSE
On transportation financing,FALSE
"A bill to cap carbon emissions could cost Ohio 100,000 jobs.",FALSE
I am the only candidate for lieutenant governor to oppose in-state tuition for illegal immigrants.,FALSE
"When the Constitution was written, (only) 20 to 25 percent of the people in the country could vote.",FALSE
Obama has proposed 442 tax hikes since taking office.,FALSE
"Says Obama flip-flopped on a gas-tax ""holiday.""",FALSE
The Ukraine Orange Revolution in 2004 was the first color revolution.,FALSE
"McCollum admitted he didn't think that the subprime mortgage crisis was a big deal, telling reporters he thought that the subprime collapse had been exaggerated by the media and investors and that 'it's not the end of the world.' ",FALSE
"Every month, another 50,000 U.S.-born Hispanics turn 18 and become eligible to vote.",FALSE
The health bill's plan for comparative effectiveness research would be used by the government to ration care.,FALSE
We supported the first new nuclear power plant in three decades.,FALSE
"Under Gov. Kasich, Ohio wages have increased by $10.3 billion.",FALSE
"New carbon regulations will increase electric bills by $17 billion every year and potentially put an average of 224,000 more people out of work every year.",FALSE
Qataris dont really work.,FALSE
"New Jersey has the highest property taxes in the nation and not by a little. They are the highest property taxes in the nation, more than double the national average.",FALSE
"New tax increases that went into effect on Jan.1, 2015, all passed under the Affordable Care Act, aka Obamacare.",FALSE
"We were one of the first states in the U.S. to build sewers, to bring the treatment plant on line.",FALSE
PolitiFact Texas gave a David Dewhurst TV ad a Pants-on-Fire rating as an outrageous lie.,FALSE
"Just on the issue of immigration alone, it is next to impossible to find a policy difference between (Donald) Trump and Congressman (Joe) Heck.",FALSE
Says Rob Portman said the auto rescue was a lousy deal for Ohio.,FALSE
I've always said it's (offshore drilling) up to the states and I still say that.,FALSE
Smog was invented in Los Angeles. It was. The name was invented. There was a fellow at Caltech and he came up with the idea and they called it smog.,FALSE
Says property insurance rates are going up because Rick Scott signed a bill preventing the state from regulating insurance.,FALSE
"$500 billion of the extension of the Bush tax cuts for the wealthy goes to 120,000 families.",FALSE
"John McCain ""said publicly that Hillary Clinton would make a good president.""",FALSE
Says Michelle Nunn is for amnesty.,FALSE
"The federal government only ordered BP to pay ""to do one of those six segments"" of sand barriers for Louisiana.",FALSE
The recently passed transportation funding bill is a billion-dollar tax increase for Georgians.,FALSE
Austin is effectively imposing a ban on barbecue restaurants.,FALSE
Ron Klein sponsored an amendment that specifically allows price gouging.,FALSE
Female students at UVA have a 20 percent chance of being sexually assaulted.,FALSE
"We reduced the government workforce by 13,000, 11 percent, during my eight years.",FALSE
Federal law requires that hospitals treat people whether or not they can pay. So someone (who) doesnt have health insurance -- they can go to the hospital and get free care.,FALSE
380 Americans have been killed in 294 mass shootings in 2015 alone.,FALSE
