statement,label
Nearly 40 percent of his McAllen-area constituents suffer from obesity.,TRUE
"Minnesota, Michigan, Iowa already have 70 mph speed limits on rural interstates, and we see that theyve been able to do it safely.",TRUE
Says Barack Obama was happily photographed holding a T-shirt with revolutionary Ernesto Che Guevaras face on it.,TRUE
"Switzerland and the Netherlands . . . cover all their citizens using private insurers, and they do so for much less cost.",TRUE
"Says Donald Trump himself contributed $100,000 to the Clinton Foundation.",TRUE
Our African-American communities are absolutely in the worst shape theyve ever been in before. Ever. Ever. Ever.,TRUE
"Global warming leads to much quicker spread of the Zika virus because the increased temperature, makes mosquitoes mature faster, . . . bite more due to having a higher metabolism, and makes the Zika virus inside of them incubate faster.",TRUE
"Last year, ExxonMobil made $19 billion in profit. Guess what. They paid zero in taxes. They got a $156 million refund from the IRS.",TRUE
Signs letter saying Consumer Product Safety Commission is acting without consultation or input from the company to stop the sale of Buckyballs.,TRUE
We arent the only state cutting back on public television.,TRUE
"During the Bush administration, liberal groups were targeted by the IRS, similar to recent targeting.",TRUE
There are countries in Africa where they have higher vaccination rates than here in the United States.,TRUE
Says Donald Trump says climate change is a hoax invented by the Chinese.,TRUE
"Democratic Party candidates for the state Assembly actually received 200,000 more votes statewide than their Republican counterparts in the 2012 election",TRUE
On support for the Bridge to Nowhere.,TRUE
Amendment 2 will bring kid-friendly pot candy to Florida.,TRUE
"For decades, the states gas tax has been among the highest in the nation.",TRUE
More than 90 percent of the guns recovered in Mexico come from the United States.,TRUE
Colorado raked in $60 million in marijuana taxes and licensing fees in the past year.,TRUE
Small businesses (are) going out of business in record numbers.,TRUE
We're also cutting a Forest Service economic development program that strayed so far from any mission that it funded a music festival.,TRUE
Some of these members of the House of Representatives get hundreds of thousands of dollars in farm subsidies but want to cut food stamps.,TRUE
Says Massachusetts has three state-mandated student tests and Finland just one.,TRUE
Says Donald Trump wants to keep big government in charge of federally-owned land.,TRUE
U.S. Reps. John Barrow and Sanford Bishop and their fellow Democrats went on a spending spree and now their credit card is maxed out.,TRUE
Congress only funded half the wall between Mexico and the United States.,TRUE
Gasoline would rise in price by approximately 50 cents a gallon if the McCain-Lieberman bill became law.,TRUE
"Turkeys today weigh 29.8 pounds. In the 30s, they weighed 13.2 pounds.",TRUE
The health care law includes a 3.8% sales tax on all real estate transactions.,TRUE
"America has lost over 50,000 manufacturing factories on other trade deals.",TRUE
The board of a nonprofit organization on which Obama served as a paid director ... granted funding to a controversial Arab group.,TRUE
We lose an average of 90 Americans every day because of guns.,TRUE
"McCain ""voted against a bill to ban waterboarding, and then applauded President Bush for vetoing that ban.""",TRUE
Says 282 Texas school districts have requested emergency waivers to increase elementary school class sizes because of unprecedented fiscal challenges.,TRUE
We bailed out Johnson Controls when we saved the auto industry and now they want to avoid paying taxes.,TRUE
"Amendments (Hillary Clinton) supported and voted for in 2006, she no longer supported in 2008, showing she changed positions on an India nuclear deal.",TRUE
"The so-called doc fix in the fiscal cliff deal will cut payments for treating illnesses disproportionately impacting minorities, including end stage renal disease and diabetes.",TRUE
The Democrats have already voted to ban our conventional light bulbs ... in favor of dangerous fluorescent light bulbs.,TRUE
"Says Barack Obama admits hes coming for our guns, telling Sarah Brady, We are working on (gun control), but under the radar.",TRUE
"Of $60 billion Congress approved in response to Hurricane Sandy, only 10 percent was for disaster relief.",TRUE
The President has decided to move forward with executive actions on immigration that he has said on numerous occasions that he didnt have the constitutional power to take.,TRUE
Says Abraham Lincoln supported an agreement that allowed slavery in New Mexico and a law to return runaway slaves to their owners.,TRUE
On public financing of his campaign.,TRUE
"The mega-rich pay about 15 percent in taxes, while the middle class fall into the 15 percent and 25 percent income tax brackets, and then are hit with heavy payroll taxes to boot.",TRUE
Wisconsin Gov. Scott Walkers estimate of a $3.6 billion state budget deficit is manufactured and a bogus figure.,TRUE
"Rob Teilhet, Just another career politician.",TRUE
"Children born today will carry a $30,000 share of the national debt.",TRUE
A ham and cheese sandwich on one slice of bread is the responsibility of the USDA ... But a ham and cheese sandwich on two slices of bread is the responsibility of the Food and Drug Administration.,TRUE
Tapping the Strategic Petroleum Reserve would immediately lower gasoline prices,TRUE
"Among Syrian refugees, there arent that many women, there arent that many children.",TRUE
The Buffett Rule will bring in less than $5 billion per year. ... Enough to pay one weeks interest on the national debt.,TRUE
We have had over 40 days this summer where it was unsafe to breathe the air.,TRUE
Says Will Rasmussen supported a sales tax as recently as last spring.,TRUE
On instances when abortions should be allowed.,TRUE
One-third of the health care dollar goes to no such thing as health care; it goes to the insurance companies.,TRUE
"The Texas Capitol faces South toward Goliad, in memory of the most horrific battle of the Texas Revolution.",TRUE
Says Mike Coffman said two different things: stop the deportationsin a Spanish-language debate and youre going to be deportedin an English-language TV interview.,TRUE
Both the state and federal governments make more per gallon in gas taxes than the oil companies make themselves for doing all the work.,TRUE
Says Austin trains are full at rush hour and packed for special events.,TRUE
"Seniors and the disabled will have to stand in front of Obamas death panel so his bureaucrats can decide, based on a subjective judgment of their level of productivity in society, whether they are worthy of health care.",TRUE
Governor Scott Cut Taxes 40 Times For Florida Families,TRUE
"Every day, oil continues to pour into the Gulf of Mexico. ... Even with disaster on our coast..., Richard Burr voted to let big oil off the hook.",TRUE
"Today, Florida is in 50th place in spending on education.",TRUE
